date,close
2019-04-12,13.85
2019-04-15,13.7
2019-04-16,14.13
2019-04-17,13.69
2019-04-18,13.89
2019-04-22,14.45
2019-04-23,14.7
2019-04-24,14.39
2019-04-25,14.57
2019-04-26,14.9
2019-04-29,14.53
2019-04-30,13.99
2019-05-01,13.79
2019-05-02,14.04
2019-05-03,14.57
2019-05-06,15.0
2019-05-07,13.71
2019-05-08,14.13
2019-05-09,14.18
2019-05-10,14.25
2019-05-13,13.76
2019-05-14,13.49
2019-05-15,13.84
2019-05-16,13.91
2019-05-17,13.21
2019-05-20,12.78
2019-05-21,13.2
2019-05-22,12.83
2019-05-23,12.39
2019-05-24,12.26
2019-05-28,12.04
2019-05-29,11.8
2019-05-30,11.71
2019-05-31,11.63
2019-06-03,11.84
2019-06-04,12.05
2019-06-05,12.01
2019-06-06,11.77
2019-06-07,12.05
2019-06-10,11.89
2019-06-11,11.88
2019-06-12,12.02
2019-06-13,12.14
2019-06-14,11.98
2019-06-17,12.6
2019-06-18,12.46
2019-06-19,12.64
2019-06-20,12.7
2019-06-21,12.24
2019-06-24,11.85
2019-06-25,12.09
2019-06-26,11.91
2019-06-27,12.36
2019-06-28,12.45
2019-07-01,12.23
2019-07-02,12.06
2019-07-03,12.55
2019-07-05,12.21
2019-07-08,11.77
2019-07-09,11.84
2019-07-10,11.5
2019-07-11,10.88
2019-07-12,10.93
2019-07-15,10.65
2019-07-16,10.27
2019-07-17,9.73
2019-07-18,10.15
2019-07-19,9.6
2019-07-22,9.75
2019-07-23,10.0
2019-07-24,10.18
2019-07-25,10.1
2019-07-26,10.59
2019-07-29,10.64
2019-07-30,11.26
2019-07-31,11.3
2019-08-01,11.48
2019-08-02,11.69
2019-08-05,11.36
2019-08-06,11.63
2019-08-07,11.82
2019-08-08,11.69
2019-08-09,11.78
2019-08-12,11.74
2019-08-13,11.87
2019-08-14,11.56
2019-08-15,11.8
2019-08-16,12.02
2019-08-19,12.43
2019-08-20,12.44
2019-08-21,12.31
2019-08-22,12.22
2019-08-23,12.02
2019-08-26,12.39
2019-08-27,12.22
2019-08-28,12.65
2019-08-29,12.93
2019-08-30,12.63
2019-09-03,12.18
2019-09-04,12.68
2019-09-05,13.05
2019-09-06,12.79
2019-09-09,12.9
2019-09-10,13.71
2019-09-11,14.08
2019-09-12,13.87
2019-09-13,13.76
2019-09-16,14.07
2019-09-17,13.95
2019-09-18,13.52
2019-09-19,13.32
2019-09-20,13.38
2019-09-23,13.41
2019-09-24,13.1
2019-09-25,13.77
2019-09-26,13.66
2019-09-27,13.73
2019-09-30,12.96
2019-10-01,12.54
2019-10-02,12.51
2019-10-03,12.82
2019-10-04,13.12
2019-10-07,13.21
2019-10-08,12.78
2019-10-09,12.72
2019-10-10,13.1
2019-10-11,13.58
2019-10-14,13.43
2019-10-15,13.75
2019-10-16,13.69
2019-10-17,14.15
2019-10-18,14.4
2019-10-21,14.37
2019-10-22,14.58
2019-10-23,14.49
2019-10-24,14.45
2019-10-25,14.97
2019-10-28,15.1
2019-10-29,15.71
2019-10-30,15.7
2019-10-31,15.48
2019-11-01,15.74
2019-11-04,15.05
2019-11-05,14.73
2019-11-06,15.65
2019-11-07,16.16
2019-11-08,16.41
2019-11-11,16.0
2019-11-12,16.45
2019-11-13,16.46
2019-11-14,16.05
2019-11-15,16.03
2019-11-18,15.31
2019-11-19,15.56
2019-11-20,15.4
2019-11-21,15.52
2019-11-22,15.44
2019-11-25,16.54
2019-11-26,17.01
2019-11-27,17.03
2019-11-29,16.8
2019-12-02,16.61
2019-12-03,16.52
2019-12-04,16.59
2019-12-05,16.85
2019-12-06,18.02
2019-12-09,17.88
2019-12-10,18.07
2019-12-11,15.71
2019-12-12,16.83
2019-12-13,16.72
2019-12-16,17.75
2019-12-17,18.65
2019-12-18,18.86
2019-12-19,19.14
2019-12-20,19.22
2019-12-23,19.66
2019-12-24,20.49
2019-12-26,20.61
2019-12-27,20.36
2019-12-30,19.16
2019-12-31,19.73
2020-01-02,19.32
2020-01-03,18.97
2020-01-06,19.03
2020-01-07,19.01
2020-01-08,19.49
2020-01-09,19.5
2020-01-10,18.96
2020-01-13,20.5
2020-01-14,25.36
2020-01-15,28.9
2020-01-16,30.07
2020-01-17,30.6
2020-01-21,28.87
2020-01-22,28.59
2020-01-23,28.39
2020-01-24,28.18
2020-01-27,28.79
2020-01-28,30.0
2020-01-29,29.9
2020-01-30,29.82
2020-01-31,29.02
2020-02-03,29.39
2020-02-04,29.75
2020-02-05,30.84
2020-02-06,31.1
2020-02-07,31.87
2020-02-10,31.83
2020-02-11,31.75
2020-02-12,31.54
2020-02-13,31.64
2020-02-14,31.88
2020-02-18,32.83
2020-02-19,33.79
2020-02-20,33.96
2020-02-21,33.8
2020-02-24,31.87
2020-02-25,30.8
2020-02-26,30.72
2020-02-27,28.38
2020-02-28,28.29
2020-03-02,31.35
2020-03-03,30.9
2020-03-04,32.18
2020-03-05,31.85
2020-03-06,31.13
2020-03-09,28.05
2020-03-10,29.15
2020-03-11,26.39
2020-03-12,24.33
2020-03-13,28.65
2020-03-16,22.04
2020-03-17,24.45
2020-03-18,21.36
2020-03-19,23.43
2020-03-20,24.53
2020-03-23,24.48
2020-03-24,26.54
2020-03-25,27.08
2020-03-26,28.31
2020-03-27,26.69
2020-03-30,28.74
2020-03-31,27.2
2020-04-01,24.65
2020-04-02,24.26
2020-04-03,24.19
2020-04-06,28.0
2020-04-07,26.49
2020-04-08,28.78
2020-04-09,29.75
2020-04-13,28.32
2020-04-14,29.6
2020-04-15,26.61
2020-04-16,27.86
2020-04-17,30.07
2020-04-20,31.55
2020-04-21,30.5
2020-04-22,31.07
2020-04-23,30.97
2020-04-24,32.06
2020-04-27,32.2
2020-04-28,31.63
2020-04-29,33.23
2020-04-30,31.7
2020-05-01,29.99
2020-05-04,31.64
2020-05-05,33.58
2020-05-06,33.46
2020-05-07,32.4
2020-05-08,32.76
2020-05-11,34.3
2020-05-12,31.85
2020-05-13,28.98
2020-05-14,29.88
2020-05-15,31.09
2020-05-18,31.42
2020-05-19,30.39
